datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,load_area,estimated_load_hourly
1/5/2004 2:00:00 AM,1/4/2004 9:00:00 PM,1/5/2004 3:00:00 AM,1/4/2004 10:00:00 PM,PJM-W,5732
1/5/2004 3:00:00 AM,1/4/2004 10:00:00 PM,1/5/2004 4:00:00 AM,1/4/2004 11:00:00 PM,PJM-E,28631
1/5/2004 3:00:00 AM,1/4/2004 10:00:00 PM,1/5/2004 4:00:00 AM,1/4/2004 11:00:00 PM,PJM-W,5444
1/5/2004 4:00:00 AM,1/4/2004 11:00:00 PM,1/5/2004 5:00:00 AM,1/5/2004 12:00:00 AM,PJM-E,26417
1/5/2004 4:00:00 AM,1/4/2004 11:00:00 PM,1/5/2004 5:00:00 AM,1/5/2004 12:00:00 AM,PJM-W,5116
1/5/2004 5:00:00 AM,1/5/2004 12:00:00 AM,1/5/2004 6:00:00 AM,1/5/2004 1:00:00 AM,PJM-E,24819
1/5/2004 5:00:00 AM,1/5/2004 12:00:00 AM,1/5/2004 6:00:00 AM,1/5/2004 1:00:00 AM,PJM-W,4902
1/5/2004 6:00:00 AM,1/5/2004 1:00:00 AM,1/5/2004 7:00:00 AM,1/5/2004 2:00:00 AM,PJM-E,24001
1/5/2004 6:00:00 AM,1/5/2004 1:00:00 AM,1/5/2004 7:00:00 AM,1/5/2004 2:00:00 AM,PJM-W,4829
1/5/2004 7:00:00 AM,1/5/2004 2:00:00 AM,1/5/2004 8:00:00 AM,1/5/2004 3:00:00 AM,PJM-E,23757
1/5/2004 7:00:00 AM,1/5/2004 2:00:00 AM,1/5/2004 8:00:00 AM,1/5/2004 3:00:00 AM,PJM-W,4826
1/5/2004 8:00:00 AM,1/5/2004 3:00:00 AM,1/5/2004 9:00:00 AM,1/5/2004 4:00:00 AM,PJM-E,23726
1/5/2004 8:00:00 AM,1/5/2004 3:00:00 AM,1/5/2004 9:00:00 AM,1/5/2004 4:00:00 AM,PJM-W,4841
1/5/2004 9:00:00 AM,1/5/2004 4:00:00 AM,1/5/2004 10:00:00 AM,1/5/2004 5:00:00 AM,PJM-E,24448
1/5/2004 9:00:00 AM,1/5/2004 4:00:00 AM,1/5/2004 10:00:00 AM,1/5/2004 5:00:00 AM,PJM-W,4937
1/5/2004 10:00:00 AM,1/5/2004 5:00:00 AM,1/5/2004 11:00:00 AM,1/5/2004 6:00:00 AM,PJM-E,26642
1/5/2004 10:00:00 AM,1/5/2004 5:00:00 AM,1/5/2004 11:00:00 AM,1/5/2004 6:00:00 AM,PJM-W,5251
1/5/2004 11:00:00 AM,1/5/2004 6:00:00 AM,1/5/2004 12:00:00 PM,1/5/2004 7:00:00 AM,PJM-E,30809
1/5/2004 11:00:00 AM,1/5/2004 6:00:00 AM,1/5/2004 12:00:00 PM,1/5/2004 7:00:00 AM,PJM-W,5899
1/5/2004 12:00:00 PM,1/5/2004 7:00:00 AM,1/5/2004 1:00:00 PM,1/5/2004 8:00:00 AM,PJM-E,33671
1/5/2004 12:00:00 PM,1/5/2004 7:00:00 AM,1/5/2004 1:00:00 PM,1/5/2004 8:00:00 AM,PJM-W,6213
1/5/2004 1:00:00 PM,1/5/2004 8:00:00 AM,1/5/2004 2:00:00 PM,1/5/2004 9:00:00 AM,PJM-E,34113
1/5/2004 1:00:00 PM,1/5/2004 8:00:00 AM,1/5/2004 2:00:00 PM,1/5/2004 9:00:00 AM,PJM-W,6301
1/5/2004 2:00:00 PM,1/5/2004 9:00:00 AM,1/5/2004 3:00:00 PM,1/5/2004 10:00:00 AM,PJM-E,34521
1/5/2004 2:00:00 PM,1/5/2004 9:00:00 AM,1/5/2004 3:00:00 PM,1/5/2004 10:00:00 AM,PJM-W,6342
1/5/2004 3:00:00 PM,1/5/2004 10:00:00 AM,1/5/2004 4:00:00 PM,1/5/2004 11:00:00 AM,PJM-E,34920
1/5/2004 3:00:00 PM,1/5/2004 10:00:00 AM,1/5/2004 4:00:00 PM,1/5/2004 11:00:00 AM,PJM-W,6429
1/5/2004 4:00:00 PM,1/5/2004 11:00:00 AM,1/5/2004 5:00:00 PM,1/5/2004 12:00:00 PM,PJM-E,35014
1/5/2004 4:00:00 PM,1/5/2004 11:00:00 AM,1/5/2004 5:00:00 PM,1/5/2004 12:00:00 PM,PJM-W,6436
1/5/2004 5:00:00 PM,1/5/2004 12:00:00 PM,1/5/2004 6:00:00 PM,1/5/2004 1:00:00 PM,PJM-E,34784
1/5/2004 5:00:00 PM,1/5/2004 12:00:00 PM,1/5/2004 6:00:00 PM,1/5/2004 1:00:00 PM,PJM-W,6418
1/5/2004 6:00:00 PM,1/5/2004 1:00:00 PM,1/5/2004 7:00:00 PM,1/5/2004 2:00:00 PM,PJM-E,34753
1/5/2004 6:00:00 PM,1/5/2004 1:00:00 PM,1/5/2004 7:00:00 PM,1/5/2004 2:00:00 PM,PJM-W,6422
1/5/2004 7:00:00 PM,1/5/2004 2:00:00 PM,1/5/2004 8:00:00 PM,1/5/2004 3:00:00 PM,PJM-E,34511
1/5/2004 7:00:00 PM,1/5/2004 2:00:00 PM,1/5/2004 8:00:00 PM,1/5/2004 3:00:00 PM,PJM-W,6325
1/5/2004 8:00:00 PM,1/5/2004 3:00:00 PM,1/5/2004 9:00:00 PM,1/5/2004 4:00:00 PM,PJM-E,34605
1/5/2004 8:00:00 PM,1/5/2004 3:00:00 PM,1/5/2004 9:00:00 PM,1/5/2004 4:00:00 PM,PJM-W,6382
1/5/2004 9:00:00 PM,1/5/2004 4:00:00 PM,1/5/2004 10:00:00 PM,1/5/2004 5:00:00 PM,PJM-E,35783
1/5/2004 9:00:00 PM,1/5/2004 4:00:00 PM,1/5/2004 10:00:00 PM,1/5/2004 5:00:00 PM,PJM-W,6557
1/5/2004 10:00:00 PM,1/5/2004 5:00:00 PM,1/5/2004 11:00:00 PM,1/5/2004 6:00:00 PM,PJM-E,37701
1/5/2004 10:00:00 PM,1/5/2004 5:00:00 PM,1/5/2004 11:00:00 PM,1/5/2004 6:00:00 PM,PJM-W,6862
1/5/2004 11:00:00 PM,1/5/2004 6:00:00 PM,1/6/2004 12:00:00 AM,1/5/2004 7:00:00 PM,PJM-E,37529
1/5/2004 11:00:00 PM,1/5/2004 6:00:00 PM,1/6/2004 12:00:00 AM,1/5/2004 7:00:00 PM,PJM-W,6918
1/6/2004 12:00:00 AM,1/5/2004 7:00:00 PM,1/6/2004 1:00:00 AM,1/5/2004 8:00:00 PM,PJM-E,36854
1/6/2004 12:00:00 AM,1/5/2004 7:00:00 PM,1/6/2004 1:00:00 AM,1/5/2004 8:00:00 PM,PJM-W,6949
1/6/2004 1:00:00 AM,1/5/2004 8:00:00 PM,1/6/2004 2:00:00 AM,1/5/2004 9:00:00 PM,PJM-E,35926
1/6/2004 1:00:00 AM,1/5/2004 8:00:00 PM,1/6/2004 2:00:00 AM,1/5/2004 9:00:00 PM,PJM-W,6842
1/6/2004 2:00:00 AM,1/5/2004 9:00:00 PM,1/6/2004 3:00:00 AM,1/5/2004 10:00:00 PM,PJM-E,34265
1/6/2004 2:00:00 AM,1/5/2004 9:00:00 PM,1/6/2004 3:00:00 AM,1/5/2004 10:00:00 PM,PJM-W,6635
1/6/2004 3:00:00 AM,1/5/2004 10:00:00 PM,1/6/2004 4:00:00 AM,1/5/2004 11:00:00 PM,PJM-E,31735
1/6/2004 3:00:00 AM,1/5/2004 10:00:00 PM,1/6/2004 4:00:00 AM,1/5/2004 11:00:00 PM,PJM-W,6231
1/6/2004 4:00:00 AM,1/5/2004 11:00:00 PM,1/6/2004 5:00:00 AM,1/6/2004 12:00:00 AM,PJM-E,29173
1/6/2004 4:00:00 AM,1/5/2004 11:00:00 PM,1/6/2004 5:00:00 AM,1/6/2004 12:00:00 AM,PJM-W,5938
1/6/2004 5:00:00 AM,1/6/2004 12:00:00 AM,1/6/2004 6:00:00 AM,1/6/2004 1:00:00 AM,PJM-E,27328
1/6/2004 5:00:00 AM,1/6/2004 12:00:00 AM,1/6/2004 6:00:00 AM,1/6/2004 1:00:00 AM,PJM-W,5640
1/6/2004 6:00:00 AM,1/6/2004 1:00:00 AM,1/6/2004 7:00:00 AM,1/6/2004 2:00:00 AM,PJM-E,26459
1/6/2004 6:00:00 AM,1/6/2004 1:00:00 AM,1/6/2004 7:00:00 AM,1/6/2004 2:00:00 AM,PJM-W,5550
1/6/2004 7:00:00 AM,1/6/2004 2:00:00 AM,1/6/2004 8:00:00 AM,1/6/2004 3:00:00 AM,PJM-E,26110
1/6/2004 7:00:00 AM,1/6/2004 2:00:00 AM,1/6/2004 8:00:00 AM,1/6/2004 3:00:00 AM,PJM-W,5569
1/6/2004 8:00:00 AM,1/6/2004 3:00:00 AM,1/6/2004 9:00:00 AM,1/6/2004 4:00:00 AM,PJM-E,26115
1/6/2004 8:00:00 AM,1/6/2004 3:00:00 AM,1/6/2004 9:00:00 AM,1/6/2004 4:00:00 AM,PJM-W,5558
1/6/2004 9:00:00 AM,1/6/2004 4:00:00 AM,1/6/2004 10:00:00 AM,1/6/2004 5:00:00 AM,PJM-E,26796
1/6/2004 9:00:00 AM,1/6/2004 4:00:00 AM,1/6/2004 10:00:00 AM,1/6/2004 5:00:00 AM,PJM-W,5670
1/6/2004 10:00:00 AM,1/6/2004 5:00:00 AM,1/6/2004 11:00:00 AM,1/6/2004 6:00:00 AM,PJM-E,29137
1/6/2004 10:00:00 AM,1/6/2004 5:00:00 AM,1/6/2004 11:00:00 AM,1/6/2004 6:00:00 AM,PJM-W,5999
1/6/2004 11:00:00 AM,1/6/2004 6:00:00 AM,1/6/2004 12:00:00 PM,1/6/2004 7:00:00 AM,PJM-E,33304
1/6/2004 11:00:00 AM,1/6/2004 6:00:00 AM,1/6/2004 12:00:00 PM,1/6/2004 7:00:00 AM,PJM-W,6633
1/6/2004 12:00:00 PM,1/6/2004 7:00:00 AM,1/6/2004 1:00:00 PM,1/6/2004 8:00:00 AM,PJM-E,35657
1/6/2004 12:00:00 PM,1/6/2004 7:00:00 AM,1/6/2004 1:00:00 PM,1/6/2004 8:00:00 AM,PJM-W,6930
1/6/2004 1:00:00 PM,1/6/2004 8:00:00 AM,1/6/2004 2:00:00 PM,1/6/2004 9:00:00 AM,PJM-E,35459
1/6/2004 1:00:00 PM,1/6/2004 8:00:00 AM,1/6/2004 2:00:00 PM,1/6/2004 9:00:00 AM,PJM-W,6965
1/6/2004 2:00:00 PM,1/6/2004 9:00:00 AM,1/6/2004 3:00:00 PM,1/6/2004 10:00:00 AM,PJM-E,35546
1/6/2004 2:00:00 PM,1/6/2004 9:00:00 AM,1/6/2004 3:00:00 PM,1/6/2004 10:00:00 AM,PJM-W,6979
1/6/2004 3:00:00 PM,1/6/2004 10:00:00 AM,1/6/2004 4:00:00 PM,1/6/2004 11:00:00 AM,PJM-E,35792
1/6/2004 3:00:00 PM,1/6/2004 10:00:00 AM,1/6/2004 4:00:00 PM,1/6/2004 11:00:00 AM,PJM-W,6981
1/6/2004 4:00:00 PM,1/6/2004 11:00:00 AM,1/6/2004 5:00:00 PM,1/6/2004 12:00:00 PM,PJM-E,35499
1/6/2004 4:00:00 PM,1/6/2004 11:00:00 AM,1/6/2004 5:00:00 PM,1/6/2004 12:00:00 PM,PJM-W,6932
1/6/2004 5:00:00 PM,1/6/2004 12:00:00 PM,1/6/2004 6:00:00 PM,1/6/2004 1:00:00 PM,PJM-E,34962
1/6/2004 5:00:00 PM,1/6/2004 12:00:00 PM,1/6/2004 6:00:00 PM,1/6/2004 1:00:00 PM,PJM-W,6938
1/6/2004 6:00:00 PM,1/6/2004 1:00:00 PM,1/6/2004 7:00:00 PM,1/6/2004 2:00:00 PM,PJM-E,34813
1/6/2004 6:00:00 PM,1/6/2004 1:00:00 PM,1/6/2004 7:00:00 PM,1/6/2004 2:00:00 PM,PJM-W,6864
1/6/2004 7:00:00 PM,1/6/2004 2:00:00 PM,1/6/2004 8:00:00 PM,1/6/2004 3:00:00 PM,PJM-E,34628
1/6/2004 7:00:00 PM,1/6/2004 2:00:00 PM,1/6/2004 8:00:00 PM,1/6/2004 3:00:00 PM,PJM-W,6818
1/6/2004 8:00:00 PM,1/6/2004 3:00:00 PM,1/6/2004 9:00:00 PM,1/6/2004 4:00:00 PM,PJM-E,35044
1/6/2004 8:00:00 PM,1/6/2004 3:00:00 PM,1/6/2004 9:00:00 PM,1/6/2004 4:00:00 PM,PJM-W,6825
1/6/2004 9:00:00 PM,1/6/2004 4:00:00 PM,1/6/2004 10:00:00 PM,1/6/2004 5:00:00 PM,PJM-E,36518
1/6/2004 9:00:00 PM,1/6/2004 4:00:00 PM,1/6/2004 10:00:00 PM,1/6/2004 5:00:00 PM,PJM-W,7120
1/6/2004 10:00:00 PM,1/6/2004 5:00:00 PM,1/6/2004 11:00:00 PM,1/6/2004 6:00:00 PM,PJM-E,40073
1/6/2004 10:00:00 PM,1/6/2004 5:00:00 PM,1/6/2004 11:00:00 PM,1/6/2004 6:00:00 PM,PJM-W,7658
1/6/2004 11:00:00 PM,1/6/2004 6:00:00 PM,1/7/2004 12:00:00 AM,1/6/2004 7:00:00 PM,PJM-E,40953
1/6/2004 11:00:00 PM,1/6/2004 6:00:00 PM,1/7/2004 12:00:00 AM,1/6/2004 7:00:00 PM,PJM-W,7886
1/7/2004 12:00:00 AM,1/6/2004 7:00:00 PM,1/7/2004 1:00:00 AM,1/6/2004 8:00:00 PM,PJM-E,40773
1/7/2004 12:00:00 AM,1/6/2004 7:00:00 PM,1/7/2004 1:00:00 AM,1/6/2004 8:00:00 PM,PJM-W,7858
1/7/2004 1:00:00 AM,1/6/2004 8:00:00 PM,1/7/2004 2:00:00 AM,1/6/2004 9:00:00 PM,PJM-E,40178
1/7/2004 1:00:00 AM,1/6/2004 8:00:00 PM,1/7/2004 2:00:00 AM,1/6/2004 9:00:00 PM,PJM-W,7840
1/7/2004 2:00:00 AM,1/6/2004 9:00:00 PM,1/7/2004 3:00:00 AM,1/6/2004 10:00:00 PM,PJM-E,38696
1/7/2004 2:00:00 AM,1/6/2004 9:00:00 PM,1/7/2004 3:00:00 AM,1/6/2004 10:00:00 PM,PJM-W,7610
1/7/2004 3:00:00 AM,1/6/2004 10:00:00 PM,1/7/2004 4:00:00 AM,1/6/2004 11:00:00 PM,PJM-E,36292
1/7/2004 3:00:00 AM,1/6/2004 10:00:00 PM,1/7/2004 4:00:00 AM,1/6/2004 11:00:00 PM,PJM-W,7261
1/7/2004 4:00:00 AM,1/6/2004 11:00:00 PM,1/7/2004 5:00:00 AM,1/7/2004 12:00:00 AM,PJM-E,33722
1/7/2004 4:00:00 AM,1/6/2004 11:00:00 PM,1/7/2004 5:00:00 AM,1/7/2004 12:00:00 AM,PJM-W,6890
1/7/2004 5:00:00 AM,1/7/2004 12:00:00 AM,1/7/2004 6:00:00 AM,1/7/2004 1:00:00 AM,PJM-E,31963
1/7/2004 5:00:00 AM,1/7/2004 12:00:00 AM,1/7/2004 6:00:00 AM,1/7/2004 1:00:00 AM,PJM-W,6668
1/7/2004 6:00:00 AM,1/7/2004 1:00:00 AM,1/7/2004 7:00:00 AM,1/7/2004 2:00:00 AM,PJM-E,31235
1/7/2004 6:00:00 AM,1/7/2004 1:00:00 AM,1/7/2004 7:00:00 AM,1/7/2004 2:00:00 AM,PJM-W,6576
1/7/2004 7:00:00 AM,1/7/2004 2:00:00 AM,1/7/2004 8:00:00 AM,1/7/2004 3:00:00 AM,PJM-E,31155
1/7/2004 7:00:00 AM,1/7/2004 2:00:00 AM,1/7/2004 8:00:00 AM,1/7/2004 3:00:00 AM,PJM-W,6608
1/7/2004 8:00:00 AM,1/7/2004 3:00:00 AM,1/7/2004 9:00:00 AM,1/7/2004 4:00:00 AM,PJM-E,31373
1/7/2004 8:00:00 AM,1/7/2004 3:00:00 AM,1/7/2004 9:00:00 AM,1/7/2004 4:00:00 AM,PJM-W,6649
1/7/2004 9:00:00 AM,1/7/2004 4:00:00 AM,1/7/2004 10:00:00 AM,1/7/2004 5:00:00 AM,PJM-E,32212
1/7/2004 9:00:00 AM,1/7/2004 4:00:00 AM,1/7/2004 10:00:00 AM,1/7/2004 5:00:00 AM,PJM-W,6722
1/7/2004 10:00:00 AM,1/7/2004 5:00:00 AM,1/7/2004 11:00:00 AM,1/7/2004 6:00:00 AM,PJM-E,34410
1/7/2004 10:00:00 AM,1/7/2004 5:00:00 AM,1/7/2004 11:00:00 AM,1/7/2004 6:00:00 AM,PJM-W,7026
1/7/2004 11:00:00 AM,1/7/2004 6:00:00 AM,1/7/2004 12:00:00 PM,1/7/2004 7:00:00 AM,PJM-E,38461
1/7/2004 11:00:00 AM,1/7/2004 6:00:00 AM,1/7/2004 12:00:00 PM,1/7/2004 7:00:00 AM,PJM-W,7618
1/7/2004 12:00:00 PM,1/7/2004 7:00:00 AM,1/7/2004 1:00:00 PM,1/7/2004 8:00:00 AM,PJM-E,40641
1/7/2004 12:00:00 PM,1/7/2004 7:00:00 AM,1/7/2004 1:00:00 PM,1/7/2004 8:00:00 AM,PJM-W,7929
1/7/2004 1:00:00 PM,1/7/2004 8:00:00 AM,1/7/2004 2:00:00 PM,1/7/2004 9:00:00 AM,PJM-E,40306
1/7/2004 1:00:00 PM,1/7/2004 8:00:00 AM,1/7/2004 2:00:00 PM,1/7/2004 9:00:00 AM,PJM-W,7886
1/7/2004 2:00:00 PM,1/7/2004 9:00:00 AM,1/7/2004 3:00:00 PM,1/7/2004 10:00:00 AM,PJM-E,39993
1/7/2004 2:00:00 PM,1/7/2004 9:00:00 AM,1/7/2004 3:00:00 PM,1/7/2004 10:00:00 AM,PJM-W,7825
1/7/2004 3:00:00 PM,1/7/2004 10:00:00 AM,1/7/2004 4:00:00 PM,1/7/2004 11:00:00 AM,PJM-E,39847
1/7/2004 3:00:00 PM,1/7/2004 10:00:00 AM,1/7/2004 4:00:00 PM,1/7/2004 11:00:00 AM,PJM-W,7726
1/7/2004 4:00:00 PM,1/7/2004 11:00:00 AM,1/7/2004 5:00:00 PM,1/7/2004 12:00:00 PM,PJM-E,39570
1/7/2004 4:00:00 PM,1/7/2004 11:00:00 AM,1/7/2004 5:00:00 PM,1/7/2004 12:00:00 PM,PJM-W,7669
1/7/2004 5:00:00 PM,1/7/2004 12:00:00 PM,1/7/2004 6:00:00 PM,1/7/2004 1:00:00 PM,PJM-E,39107
1/7/2004 5:00:00 PM,1/7/2004 12:00:00 PM,1/7/2004 6:00:00 PM,1/7/2004 1:00:00 PM,PJM-W,7569
1/7/2004 6:00:00 PM,1/7/2004 1:00:00 PM,1/7/2004 7:00:00 PM,1/7/2004 2:00:00 PM,PJM-E,38882
1/7/2004 6:00:00 PM,1/7/2004 1:00:00 PM,1/7/2004 7:00:00 PM,1/7/2004 2:00:00 PM,PJM-W,7443
1/7/2004 7:00:00 PM,1/7/2004 2:00:00 PM,1/7/2004 8:00:00 PM,1/7/2004 3:00:00 PM,PJM-E,38471
1/7/2004 7:00:00 PM,1/7/2004 2:00:00 PM,1/7/2004 8:00:00 PM,1/7/2004 3:00:00 PM,PJM-W,7362
1/7/2004 8:00:00 PM,1/7/2004 3:00:00 PM,1/7/2004 9:00:00 PM,1/7/2004 4:00:00 PM,PJM-E,38482
1/7/2004 8:00:00 PM,1/7/2004 3:00:00 PM,1/7/2004 9:00:00 PM,1/7/2004 4:00:00 PM,PJM-W,7358
1/7/2004 9:00:00 PM,1/7/2004 4:00:00 PM,1/7/2004 10:00:00 PM,1/7/2004 5:00:00 PM,PJM-E,39778
1/7/2004 9:00:00 PM,1/7/2004 4:00:00 PM,1/7/2004 10:00:00 PM,1/7/2004 5:00:00 PM,PJM-W,7538
1/7/2004 10:00:00 PM,1/7/2004 5:00:00 PM,1/7/2004 11:00:00 PM,1/7/2004 6:00:00 PM,PJM-E,42986
1/7/2004 10:00:00 PM,1/7/2004 5:00:00 PM,1/7/2004 11:00:00 PM,1/7/2004 6:00:00 PM,PJM-W,7990
1/7/2004 11:00:00 PM,1/7/2004 6:00:00 PM,1/8/2004 12:00:00 AM,1/7/2004 7:00:00 PM,PJM-E,43472
1/7/2004 11:00:00 PM,1/7/2004 6:00:00 PM,1/8/2004 12:00:00 AM,1/7/2004 7:00:00 PM,PJM-W,8090
1/8/2004 12:00:00 AM,1/7/2004 7:00:00 PM,1/8/2004 1:00:00 AM,1/7/2004 8:00:00 PM,PJM-E,42993
1/8/2004 12:00:00 AM,1/7/2004 7:00:00 PM,1/8/2004 1:00:00 AM,1/7/2004 8:00:00 PM,PJM-W,8025
1/8/2004 1:00:00 AM,1/7/2004 8:00:00 PM,1/8/2004 2:00:00 AM,1/7/2004 9:00:00 PM,PJM-E,42040
1/8/2004 1:00:00 AM,1/7/2004 8:00:00 PM,1/8/2004 2:00:00 AM,1/7/2004 9:00:00 PM,PJM-W,7935
1/8/2004 2:00:00 AM,1/7/2004 9:00:00 PM,1/8/2004 3:00:00 AM,1/7/2004 10:00:00 PM,PJM-E,40197
1/8/2004 2:00:00 AM,1/7/2004 9:00:00 PM,1/8/2004 3:00:00 AM,1/7/2004 10:00:00 PM,PJM-W,7735
1/8/2004 3:00:00 AM,1/7/2004 10:00:00 PM,1/8/2004 4:00:00 AM,1/7/2004 11:00:00 PM,PJM-E,37380
1/8/2004 3:00:00 AM,1/7/2004 10:00:00 PM,1/8/2004 4:00:00 AM,1/7/2004 11:00:00 PM,PJM-W,7302
1/8/2004 4:00:00 AM,1/7/2004 11:00:00 PM,1/8/2004 5:00:00 AM,1/8/2004 12:00:00 AM,PJM-E,34535
1/8/2004 4:00:00 AM,1/7/2004 11:00:00 PM,1/8/2004 5:00:00 AM,1/8/2004 12:00:00 AM,PJM-W,6890
1/8/2004 5:00:00 AM,1/8/2004 12:00:00 AM,1/8/2004 6:00:00 AM,1/8/2004 1:00:00 AM,PJM-E,32623
1/8/2004 5:00:00 AM,1/8/2004 12:00:00 AM,1/8/2004 6:00:00 AM,1/8/2004 1:00:00 AM,PJM-W,6619
1/8/2004 6:00:00 AM,1/8/2004 1:00:00 AM,1/8/2004 7:00:00 AM,1/8/2004 2:00:00 AM,PJM-E,31818
1/8/2004 6:00:00 AM,1/8/2004 1:00:00 AM,1/8/2004 7:00:00 AM,1/8/2004 2:00:00 AM,PJM-W,6471
1/8/2004 7:00:00 AM,1/8/2004 2:00:00 AM,1/8/2004 8:00:00 AM,1/8/2004 3:00:00 AM,PJM-E,31544
1/8/2004 7:00:00 AM,1/8/2004 2:00:00 AM,1/8/2004 8:00:00 AM,1/8/2004 3:00:00 AM,PJM-W,6462
1/8/2004 8:00:00 AM,1/8/2004 3:00:00 AM,1/8/2004 9:00:00 AM,1/8/2004 4:00:00 AM,PJM-E,31504
1/8/2004 8:00:00 AM,1/8/2004 3:00:00 AM,1/8/2004 9:00:00 AM,1/8/2004 4:00:00 AM,PJM-W,6495
1/8/2004 9:00:00 AM,1/8/2004 4:00:00 AM,1/8/2004 10:00:00 AM,1/8/2004 5:00:00 AM,PJM-E,32142
1/8/2004 9:00:00 AM,1/8/2004 4:00:00 AM,1/8/2004 10:00:00 AM,1/8/2004 5:00:00 AM,PJM-W,6587
1/8/2004 10:00:00 AM,1/8/2004 5:00:00 AM,1/8/2004 11:00:00 AM,1/8/2004 6:00:00 AM,PJM-E,34317
1/8/2004 10:00:00 AM,1/8/2004 5:00:00 AM,1/8/2004 11:00:00 AM,1/8/2004 6:00:00 AM,PJM-W,6871
1/8/2004 11:00:00 AM,1/8/2004 6:00:00 AM,1/8/2004 12:00:00 PM,1/8/2004 7:00:00 AM,PJM-E,38266
1/8/2004 11:00:00 AM,1/8/2004 6:00:00 AM,1/8/2004 12:00:00 PM,1/8/2004 7:00:00 AM,PJM-W,7419
1/8/2004 12:00:00 PM,1/8/2004 7:00:00 AM,1/8/2004 1:00:00 PM,1/8/2004 8:00:00 AM,PJM-E,40417
1/8/2004 12:00:00 PM,1/8/2004 7:00:00 AM,1/8/2004 1:00:00 PM,1/8/2004 8:00:00 AM,PJM-W,7696
1/8/2004 1:00:00 PM,1/8/2004 8:00:00 AM,1/8/2004 2:00:00 PM,1/8/2004 9:00:00 AM,PJM-E,39821
1/8/2004 1:00:00 PM,1/8/2004 8:00:00 AM,1/8/2004 2:00:00 PM,1/8/2004 9:00:00 AM,PJM-W,7521
1/8/2004 2:00:00 PM,1/8/2004 9:00:00 AM,1/8/2004 3:00:00 PM,1/8/2004 10:00:00 AM,PJM-E,39205
1/8/2004 2:00:00 PM,1/8/2004 9:00:00 AM,1/8/2004 3:00:00 PM,1/8/2004 10:00:00 AM,PJM-W,7450
1/8/2004 3:00:00 PM,1/8/2004 10:00:00 AM,1/8/2004 4:00:00 PM,1/8/2004 11:00:00 AM,PJM-E,38818
1/8/2004 3:00:00 PM,1/8/2004 10:00:00 AM,1/8/2004 4:00:00 PM,1/8/2004 11:00:00 AM,PJM-W,7394
1/8/2004 4:00:00 PM,1/8/2004 11:00:00 AM,1/8/2004 5:00:00 PM,1/8/2004 12:00:00 PM,PJM-E,38605
1/8/2004 4:00:00 PM,1/8/2004 11:00:00 AM,1/8/2004 5:00:00 PM,1/8/2004 12:00:00 PM,PJM-W,7404
1/8/2004 5:00:00 PM,1/8/2004 12:00:00 PM,1/8/2004 6:00:00 PM,1/8/2004 1:00:00 PM,PJM-E,38186
1/8/2004 5:00:00 PM,1/8/2004 12:00:00 PM,1/8/2004 6:00:00 PM,1/8/2004 1:00:00 PM,PJM-W,7226
1/8/2004 6:00:00 PM,1/8/2004 1:00:00 PM,1/8/2004 7:00:00 PM,1/8/2004 2:00:00 PM,PJM-E,38013
1/8/2004 6:00:00 PM,1/8/2004 1:00:00 PM,1/8/2004 7:00:00 PM,1/8/2004 2:00:00 PM,PJM-W,7204
1/8/2004 7:00:00 PM,1/8/2004 2:00:00 PM,1/8/2004 8:00:00 PM,1/8/2004 3:00:00 PM,PJM-E,37596
1/8/2004 7:00:00 PM,1/8/2004 2:00:00 PM,1/8/2004 8:00:00 PM,1/8/2004 3:00:00 PM,PJM-W,7159
1/8/2004 8:00:00 PM,1/8/2004 3:00:00 PM,1/8/2004 9:00:00 PM,1/8/2004 4:00:00 PM,PJM-E,37674
1/8/2004 8:00:00 PM,1/8/2004 3:00:00 PM,1/8/2004 9:00:00 PM,1/8/2004 4:00:00 PM,PJM-W,7157
1/8/2004 9:00:00 PM,1/8/2004 4:00:00 PM,1/8/2004 10:00:00 PM,1/8/2004 5:00:00 PM,PJM-E,38921
1/8/2004 9:00:00 PM,1/8/2004 4:00:00 PM,1/8/2004 10:00:00 PM,1/8/2004 5:00:00 PM,PJM-W,7234
1/8/2004 10:00:00 PM,1/8/2004 5:00:00 PM,1/8/2004 11:00:00 PM,1/8/2004 6:00:00 PM,PJM-E,41582
1/8/2004 10:00:00 PM,1/8/2004 5:00:00 PM,1/8/2004 11:00:00 PM,1/8/2004 6:00:00 PM,PJM-W,7580
1/8/2004 11:00:00 PM,1/8/2004 6:00:00 PM,1/9/2004 12:00:00 AM,1/8/2004 7:00:00 PM,PJM-E,41569
1/8/2004 11:00:00 PM,1/8/2004 6:00:00 PM,1/9/2004 12:00:00 AM,1/8/2004 7:00:00 PM,PJM-W,7633
1/9/2004 12:00:00 AM,1/8/2004 7:00:00 PM,1/9/2004 1:00:00 AM,1/8/2004 8:00:00 PM,PJM-E,40944
1/9/2004 12:00:00 AM,1/8/2004 7:00:00 PM,1/9/2004 1:00:00 AM,1/8/2004 8:00:00 PM,PJM-W,7643
1/9/2004 1:00:00 AM,1/8/2004 8:00:00 PM,1/9/2004 2:00:00 AM,1/8/2004 9:00:00 PM,PJM-E,39989
1/9/2004 1:00:00 AM,1/8/2004 8:00:00 PM,1/9/2004 2:00:00 AM,1/8/2004 9:00:00 PM,PJM-W,7468
